goal,instance,verdict,duration
d1,exp_acyclic_indvary1_step2_batch_yyy09.pl,yes,2531
q1,exp_acyclic_indvary1_step2_batch_yyy10.pl,no,22808
u1,exp_acyclic_indvary1_step2_batch_yyy10.pl,yes,2631
b2,exp_acyclic_indvary1_step2_batch_yyy10.pl,no,2969
a1,exp_acyclic_indvary1_step3_batch_yyy02.pl,yes,2651
e1,exp_acyclic_indvary1_step3_batch_yyy02.pl,no,2523
f1,exp_acyclic_indvary1_step3_batch_yyy02.pl,yes,2527
a3,exp_acyclic_indvary1_step3_batch_yyy02.pl,yes,2592
a3,exp_acyclic_indvary1_step3_batch_yyy03.pl,yes,2678
f2,exp_acyclic_indvary1_step3_batch_yyy03.pl,yes,2732
w1,exp_acyclic_indvary1_step3_batch_yyy03.pl,yes,2701
u2,exp_acyclic_indvary1_step3_batch_yyy04.pl,no,2619
b3,exp_acyclic_indvary1_step3_batch_yyy04.pl,no,2535
a1,exp_acyclic_indvary1_step3_batch_yyy04.pl,no,2607
a2,exp_acyclic_indvary1_step3_batch_yyy05.pl,no,2495
v2,exp_acyclic_indvary1_step3_batch_yyy05.pl,yes,2621
c3,exp_acyclic_indvary1_step3_batch_yyy05.pl,yes,2471
d1,exp_acyclic_indvary1_step3_batch_yyy05.pl,no,2405
b2,exp_acyclic_indvary1_step3_batch_yyy05.pl,yes,2585
b3,exp_acyclic_indvary1_step3_batch_yyy07.pl,no,2531
c1,exp_acyclic_indvary1_step3_batch_yyy07.pl,yes,2412
f1,exp_acyclic_indvary1_step3_batch_yyy08.pl,yes,2469
b2,exp_acyclic_indvary1_step3_batch_yyy08.pl,no,2347
d2,exp_acyclic_indvary1_step3_batch_yyy08.pl,no,2600
f1,exp_acyclic_indvary1_step3_batch_yyy09.pl,yes,2698
p2,exp_acyclic_indvary1_step3_batch_yyy09.pl,no,2568
a3,exp_acyclic_indvary1_step3_batch_yyy09.pl,no,2595
c1,exp_acyclic_indvary1_step3_batch_yyy09.pl,no,2563
c3,exp_acyclic_indvary1_step3_batch_yyy10.pl,no,2626
f1,exp_acyclic_indvary1_step4_batch_yyy01.pl,yes,2772
c1,exp_acyclic_indvary1_step4_batch_yyy01.pl,yes,2620
b2,exp_acyclic_indvary1_step4_batch_yyy02.pl,no,2584
d2,exp_acyclic_indvary1_step4_batch_yyy03.pl,yes,2553
f1,exp_acyclic_indvary1_step4_batch_yyy03.pl,no,2809
c1,exp_acyclic_indvary1_step4_batch_yyy04.pl,yes,2526
f1,exp_acyclic_indvary1_step4_batch_yyy04.pl,yes,2586
b3,exp_acyclic_indvary1_step4_batch_yyy04.pl,yes,2626
f1,exp_acyclic_indvary1_step4_batch_yyy05.pl,no,2654
c2,exp_acyclic_indvary1_step4_batch_yyy06.pl,yes,3021
c3,exp_acyclic_indvary1_step4_batch_yyy06.pl,no,2852
a2,exp_acyclic_indvary1_step4_batch_yyy07.pl,yes,2564
e2,exp_acyclic_indvary1_step4_batch_yyy07.pl,yes,2591
a1,exp_acyclic_indvary1_step4_batch_yyy07.pl,no,2707
a3,exp_acyclic_indvary1_step4_batch_yyy08.pl,yes,2630
e1,exp_acyclic_indvary1_step4_batch_yyy08.pl,no,2571
d1,exp_acyclic_indvary1_step4_batch_yyy08.pl,yes,2509
b2,exp_acyclic_indvary1_step4_batch_yyy08.pl,yes,2578
a3,exp_acyclic_indvary1_step4_batch_yyy09.pl,yes,2470
f2,exp_acyclic_indvary1_step4_batch_yyy10.pl,no,2500
b1,exp_acyclic_indvary1_step5_batch_yyy01.pl,yes,2498
c3,exp_acyclic_indvary1_step5_batch_yyy01.pl,yes,2502
d1,exp_acyclic_indvary1_step5_batch_yyy02.pl,yes,2628
d2,exp_acyclic_indvary1_step5_batch_yyy03.pl,no,2681
c2,exp_acyclic_indvary1_step5_batch_yyy03.pl,yes,2559
c3,exp_acyclic_indvary1_step5_batch_yyy04.pl,no,2564
r4,exp_acyclic_indvary1_step5_batch_yyy04.pl,no,2663
e1,exp_acyclic_indvary1_step5_batch_yyy04.pl,yes,2642
d2,exp_acyclic_indvary1_step5_batch_yyy05.pl,yes,2569
y3,exp_acyclic_indvary1_step5_batch_yyy06.pl,yes,2450
t4,exp_acyclic_indvary1_step5_batch_yyy06.pl,yes,2504
c3,exp_acyclic_indvary1_step5_batch_yyy07.pl,yes,2631
d1,exp_acyclic_indvary1_step5_batch_yyy07.pl,yes,2442
c1,exp_acyclic_indvary1_step5_batch_yyy07.pl,yes,2431
d1,exp_acyclic_indvary1_step5_batch_yyy08.pl,yes,2507
c1,exp_acyclic_indvary1_step5_batch_yyy08.pl,yes,2445
f1,exp_acyclic_indvary1_step5_batch_yyy08.pl,yes,2256
c2,exp_acyclic_indvary1_step5_batch_yyy08.pl,yes,2536
f2,exp_acyclic_indvary1_step5_batch_yyy09.pl,no,2577
d1,exp_acyclic_indvary1_step5_batch_yyy09.pl,yes,2578
c2,exp_acyclic_indvary1_step5_batch_yyy09.pl,yes,2573
d2,exp_acyclic_indvary1_step5_batch_yyy10.pl,yes,2521
a1,exp_acyclic_indvary1_step5_batch_yyy10.pl,no,2394
v4,exp_acyclic_indvary1_step6_batch_yyy01.pl,no,2610
q1,exp_acyclic_indvary1_step6_batch_yyy01.pl,no,2535
c3,exp_acyclic_indvary1_step6_batch_yyy01.pl,no,2619
