instance,goal,verdict,duration
exp_acyclic_indvary1_step6_batch_yyy06.pl,b1,no,0
exp_acyclic_indvary1_step6_batch_yyy06.pl,f1,yes,7
exp_acyclic_indvary1_step6_batch_yyy07.pl,e2,yes,20
exp_acyclic_indvary1_step6_batch_yyy07.pl,a2,yes,8
exp_acyclic_indvary1_step6_batch_yyy07.pl,p5,yes,1
exp_acyclic_indvary1_step6_batch_yyy08.pl,y3,yes,2
exp_acyclic_indvary1_step6_batch_yyy08.pl,b3,yes,0
exp_acyclic_indvary1_step6_batch_yyy09.pl,e2,yes,0
exp_acyclic_indvary1_step7_batch_yyy01.pl,d2,yes,0
exp_acyclic_indvary1_step7_batch_yyy01.pl,x2,yes,2
exp_acyclic_indvary1_step7_batch_yyy02.pl,b2,yes,0
exp_acyclic_indvary1_step7_batch_yyy02.pl,a3,yes,8
exp_acyclic_indvary1_step7_batch_yyy02.pl,e2,no,6
exp_acyclic_indvary1_step7_batch_yyy02.pl,e1,no,6
exp_acyclic_indvary1_step7_batch_yyy03.pl,c1,yes,0
exp_acyclic_indvary1_step7_batch_yyy05.pl,s3,yes,2
exp_acyclic_indvary1_step7_batch_yyy07.pl,e2,yes,0
exp_acyclic_indvary1_step7_batch_yyy07.pl,a3,no,1
exp_acyclic_indvary1_step7_batch_yyy08.pl,a1,yes,0
exp_acyclic_indvary1_step8_batch_yyy01.pl,f2,yes,0
exp_acyclic_indvary1_step8_batch_yyy01.pl,f1,yes,0
exp_acyclic_indvary1_step8_batch_yyy02.pl,e2,yes,0
exp_acyclic_indvary1_step8_batch_yyy03.pl,e2,yes,0
exp_acyclic_indvary1_step8_batch_yyy03.pl,c2,yes,0
exp_acyclic_indvary1_step8_batch_yyy04.pl,c3,no,0
exp_acyclic_indvary1_step8_batch_yyy05.pl,a3,yes,0
exp_acyclic_indvary1_step8_batch_yyy05.pl,v4,yes,2
exp_acyclic_indvary1_step8_batch_yyy05.pl,b2,yes,0
exp_acyclic_indvary1_step8_batch_yyy05.pl,f2,yes,0
exp_acyclic_indvary1_step8_batch_yyy06.pl,b1,yes,0
exp_acyclic_indvary1_step8_batch_yyy07.pl,e2,yes,1
exp_acyclic_indvary1_step8_batch_yyy08.pl,a3,yes,0
exp_acyclic_indvary1_step8_batch_yyy08.pl,t3,no,4
exp_acyclic_indvary1_step8_batch_yyy10.pl,c1,no,1
exp_acyclic_indvary2_step1_batch_yyy03.pl,c2,no,0
exp_acyclic_indvary2_step1_batch_yyy04.pl,e2,yes,5
exp_acyclic_indvary2_step1_batch_yyy04.pl,a1,yes,0
exp_acyclic_indvary2_step1_batch_yyy04.pl,w1,yes,4
exp_acyclic_indvary2_step1_batch_yyy05.pl,d1,no,7
exp_acyclic_indvary2_step1_batch_yyy07.pl,a2,yes,4
exp_acyclic_indvary2_step1_batch_yyy07.pl,d2,yes,0
exp_acyclic_indvary2_step1_batch_yyy08.pl,b3,yes,6
exp_acyclic_indvary2_step2_batch_yyy01.pl,a3,yes,9
exp_acyclic_indvary2_step2_batch_yyy01.pl,f2,no,3
exp_acyclic_indvary2_step2_batch_yyy01.pl,c1,no,1
exp_acyclic_indvary2_step2_batch_yyy03.pl,e2,yes,0
exp_acyclic_indvary2_step2_batch_yyy04.pl,d1,no,1
exp_acyclic_indvary2_step2_batch_yyy05.pl,c1,no,3
exp_acyclic_indvary2_step2_batch_yyy05.pl,v1,yes,3
exp_acyclic_indvary2_step2_batch_yyy05.pl,r1,yes,8
exp_acyclic_indvary2_step2_batch_yyy06.pl,p2,no,41
exp_acyclic_indvary2_step2_batch_yyy06.pl,f2,no,2
exp_acyclic_indvary2_step2_batch_yyy06.pl,f1,yes,0
exp_acyclic_indvary2_step2_batch_yyy08.pl,e2,yes,0
exp_acyclic_indvary2_step2_batch_yyy09.pl,e1,yes,14
exp_acyclic_indvary2_step2_batch_yyy09.pl,d1,yes,17
exp_acyclic_indvary2_step2_batch_yyy09.pl,c3,yes,13
exp_acyclic_indvary2_step2_batch_yyy10.pl,b1,yes,10
exp_acyclic_indvary2_step2_batch_yyy10.pl,z2,yes,12
exp_acyclic_indvary2_step3_batch_yyy02.pl,d1,yes,11
exp_acyclic_indvary2_step3_batch_yyy02.pl,c2,no,1
exp_acyclic_indvary2_step3_batch_yyy04.pl,q2,yes,9
exp_acyclic_indvary2_step3_batch_yyy04.pl,e1,yes,9
exp_acyclic_indvary2_step3_batch_yyy05.pl,c2,no,2
exp_acyclic_indvary2_step3_batch_yyy05.pl,d1,no,14
exp_acyclic_indvary2_step3_batch_yyy05.pl,q3,yes,16
exp_acyclic_indvary2_step3_batch_yyy06.pl,f2,yes,15
exp_acyclic_indvary2_step3_batch_yyy06.pl,b3,no,1
exp_acyclic_indvary2_step3_batch_yyy06.pl,c2,no,55
exp_acyclic_indvary2_step3_batch_yyy06.pl,f1,no,1
exp_acyclic_indvary2_step3_batch_yyy06.pl,b2,no,3
exp_acyclic_indvary2_step3_batch_yyy07.pl,e2,yes,2
exp_acyclic_indvary2_step3_batch_yyy07.pl,f1,yes,13
exp_acyclic_indvary2_step3_batch_yyy07.pl,b2,no,1
exp_acyclic_indvary2_step3_batch_yyy07.pl,b1,no,1
exp_acyclic_indvary2_step3_batch_yyy08.pl,c3,no,3
exp_acyclic_indvary2_step3_batch_yyy08.pl,e1,no,2
exp_acyclic_indvary2_step3_batch_yyy09.pl,e2,no,5
exp_acyclic_indvary2_step3_batch_yyy10.pl,b3,yes,21
exp_acyclic_indvary2_step3_batch_yyy10.pl,t1,yes,9
exp_acyclic_indvary2_step3_batch_yyy10.pl,f1,no,1
exp_acyclic_indvary2_step4_batch_yyy01.pl,q1,yes,11
exp_acyclic_indvary2_step4_batch_yyy03.pl,b1,yes,12
exp_acyclic_indvary2_step4_batch_yyy04.pl,f2,yes,16
exp_acyclic_indvary2_step4_batch_yyy04.pl,u1,yes,11
exp_acyclic_indvary2_step4_batch_yyy04.pl,b2,no,19
exp_acyclic_indvary2_step4_batch_yyy05.pl,d2,no,107
exp_acyclic_indvary2_step4_batch_yyy06.pl,b2,no,7
exp_acyclic_indvary2_step4_batch_yyy08.pl,f1,yes,9
exp_acyclic_indvary2_step4_batch_yyy09.pl,b1,yes,0
exp_acyclic_indvary2_step4_batch_yyy10.pl,c3,no,6
exp_acyclic_indvary2_step4_batch_yyy10.pl,d1,no,3
exp_acyclic_indvary2_step5_batch_yyy01.pl,f1,yes,11
exp_acyclic_indvary2_step5_batch_yyy03.pl,t2,yes,20
exp_acyclic_indvary2_step5_batch_yyy03.pl,d1,yes,29
exp_acyclic_indvary2_step5_batch_yyy03.pl,s1,yes,20
exp_acyclic_indvary2_step5_batch_yyy03.pl,c3,yes,0
exp_acyclic_indvary2_step5_batch_yyy04.pl,c2,no,3
exp_acyclic_indvary2_step5_batch_yyy04.pl,e1,yes,12
exp_acyclic_indvary2_step5_batch_yyy04.pl,f1,no,2
exp_acyclic_indvary2_step5_batch_yyy05.pl,e1,no,2
exp_acyclic_indvary2_step5_batch_yyy06.pl,d1,no,16
exp_acyclic_indvary2_step5_batch_yyy07.pl,b1,no,9
exp_acyclic_indvary2_step5_batch_yyy07.pl,a3,no,171
exp_acyclic_indvary2_step5_batch_yyy08.pl,b3,no,5
exp_acyclic_indvary2_step5_batch_yyy09.pl,a3,no,2
exp_acyclic_indvary2_step5_batch_yyy10.pl,q1,yes,22
exp_acyclic_indvary2_step6_batch_yyy01.pl,d2,no,9
exp_acyclic_indvary2_step6_batch_yyy01.pl,z2,yes,19
exp_acyclic_indvary2_step6_batch_yyy02.pl,e2,yes,23
exp_acyclic_indvary2_step6_batch_yyy02.pl,c3,no,10
exp_acyclic_indvary2_step6_batch_yyy03.pl,p3,yes,16
exp_acyclic_indvary2_step6_batch_yyy03.pl,c2,no,10
exp_acyclic_indvary2_step6_batch_yyy04.pl,c1,no,7
exp_acyclic_indvary2_step6_batch_yyy04.pl,e2,no,10
exp_acyclic_indvary2_step6_batch_yyy05.pl,a1,yes,36
exp_acyclic_indvary2_step6_batch_yyy05.pl,e1,no,9
exp_acyclic_indvary2_step6_batch_yyy05.pl,f2,no,1
exp_acyclic_indvary2_step6_batch_yyy05.pl,v2,yes,18
exp_acyclic_indvary2_step6_batch_yyy05.pl,b2,yes,34
exp_acyclic_indvary2_step6_batch_yyy05.pl,c3,no,13
exp_acyclic_indvary2_step6_batch_yyy07.pl,b1,no,2
exp_acyclic_indvary2_step6_batch_yyy07.pl,e2,no,10
exp_acyclic_indvary2_step6_batch_yyy08.pl,d1,yes,11
exp_acyclic_indvary2_step6_batch_yyy08.pl,c3,no,10
exp_acyclic_indvary2_step6_batch_yyy08.pl,f2,no,4
exp_acyclic_indvary2_step6_batch_yyy09.pl,d2,yes,11
exp_acyclic_indvary2_step6_batch_yyy09.pl,x1,yes,19
exp_acyclic_indvary2_step6_batch_yyy09.pl,e1,no,17
exp_acyclic_indvary2_step6_batch_yyy10.pl,a1,no,5
exp_acyclic_indvary2_step7_batch_yyy01.pl,c1,no,119
exp_acyclic_indvary2_step7_batch_yyy01.pl,a2,no,6
exp_acyclic_indvary2_step7_batch_yyy02.pl,a1,yes,12
exp_acyclic_indvary2_step7_batch_yyy02.pl,c3,yes,1
exp_acyclic_indvary2_step7_batch_yyy03.pl,c3,yes,4
exp_acyclic_indvary2_step7_batch_yyy03.pl,d2,no,8
exp_acyclic_indvary2_step7_batch_yyy03.pl,f1,no,2
exp_acyclic_indvary2_step7_batch_yyy04.pl,d1,yes,23
exp_acyclic_indvary2_step7_batch_yyy05.pl,p3,yes,21
exp_acyclic_indvary2_step7_batch_yyy05.pl,b1,yes,0
exp_acyclic_indvary2_step7_batch_yyy07.pl,c3,no,4
exp_acyclic_indvary2_step7_batch_yyy08.pl,q1,yes,25
exp_acyclic_indvary2_step7_batch_yyy09.pl,a3,yes,7
exp_acyclic_indvary2_step8_batch_yyy01.pl,z1,yes,49
exp_acyclic_indvary2_step8_batch_yyy01.pl,e2,no,13
exp_acyclic_indvary2_step8_batch_yyy02.pl,d1,yes,38
exp_acyclic_indvary2_step8_batch_yyy03.pl,q3,yes,29
exp_acyclic_indvary2_step8_batch_yyy03.pl,c2,yes,0
exp_acyclic_indvary2_step8_batch_yyy03.pl,u1,yes,29
exp_acyclic_indvary2_step8_batch_yyy03.pl,q1,yes,22
exp_acyclic_indvary2_step8_batch_yyy05.pl,c1,no,6
exp_acyclic_indvary2_step8_batch_yyy06.pl,y2,yes,22
exp_acyclic_indvary2_step8_batch_yyy06.pl,r2,yes,23
exp_acyclic_indvary2_step8_batch_yyy06.pl,b1,no,21
exp_acyclic_indvary2_step8_batch_yyy06.pl,e2,yes,0
exp_acyclic_indvary2_step8_batch_yyy06.pl,d1,no,4
exp_acyclic_indvary2_step8_batch_yyy06.pl,a3,yes,0
exp_acyclic_indvary2_step8_batch_yyy07.pl,w1,yes,22
exp_acyclic_indvary2_step8_batch_yyy07.pl,x1,yes,25
exp_acyclic_indvary2_step8_batch_yyy07.pl,q2,yes,42
exp_acyclic_indvary2_step8_batch_yyy07.pl,b2,yes,6
exp_acyclic_indvary2_step8_batch_yyy08.pl,e1,yes,35
exp_acyclic_indvary2_step8_batch_yyy08.pl,d1,yes,1
exp_acyclic_indvary2_step8_batch_yyy09.pl,b2,yes,32
exp_acyclic_indvary2_step8_batch_yyy10.pl,v2,yes,34
exp_acyclic_indvary2_step8_batch_yyy10.pl,b3,yes,0
exp_acyclic_indvary3_step1_batch_yyy03.pl,b2,no,1
exp_acyclic_indvary3_step1_batch_yyy03.pl,a3,yes,9
exp_acyclic_indvary3_step1_batch_yyy04.pl,f2,yes,7
exp_acyclic_indvary3_step1_batch_yyy04.pl,b3,yes,0
exp_acyclic_indvary3_step1_batch_yyy04.pl,b1,yes,4
exp_acyclic_indvary3_step1_batch_yyy05.pl,w2,yes,2
exp_acyclic_indvary3_step1_batch_yyy06.pl,e1,no,5
exp_acyclic_indvary3_step1_batch_yyy06.pl,c1,no,0
exp_acyclic_indvary3_step1_batch_yyy07.pl,a1,yes,3
exp_acyclic_indvary3_step1_batch_yyy08.pl,p3,yes,2
exp_acyclic_indvary3_step1_batch_yyy09.pl,f2,no,1
exp_acyclic_indvary3_step1_batch_yyy09.pl,c2,yes,0
exp_acyclic_indvary3_step1_batch_yyy10.pl,d2,yes,0
exp_acyclic_indvary3_step1_batch_yyy10.pl,c1,yes,0
exp_acyclic_indvary3_step1_batch_yyy10.pl,e2,yes,0
exp_acyclic_indvary3_step1_batch_yyy10.pl,f2,yes,0
exp_acyclic_indvary3_step1_batch_yyy10.pl,c2,no,0
exp_acyclic_indvary3_step1_batch_yyy10.pl,z3,no,3
exp_acyclic_indvary3_step2_batch_yyy01.pl,w1,no,50
exp_acyclic_indvary3_step2_batch_yyy02.pl,a1,yes,0
exp_acyclic_indvary3_step2_batch_yyy02.pl,f2,yes,0
exp_acyclic_indvary3_step2_batch_yyy03.pl,a1,yes,55
exp_acyclic_indvary3_step2_batch_yyy03.pl,e2,no,16664
exp_acyclic_indvary3_step2_batch_yyy04.pl,e2,yes,0
exp_acyclic_indvary3_step2_batch_yyy05.pl,e1,no,960
exp_acyclic_indvary3_step2_batch_yyy05.pl,a3,no,1
exp_acyclic_indvary3_step2_batch_yyy05.pl,f1,yes,0
exp_acyclic_indvary3_step2_batch_yyy07.pl,c2,yes,0
exp_acyclic_indvary3_step2_batch_yyy08.pl,s3,no,328
exp_acyclic_indvary3_step2_batch_yyy09.pl,t3,yes,9
exp_acyclic_indvary3_step2_batch_yyy09.pl,f1,no,187
exp_acyclic_indvary3_step2_batch_yyy09.pl,a3,yes,423
exp_acyclic_indvary3_step2_batch_yyy10.pl,b2,yes,0
exp_acyclic_indvary3_step2_batch_yyy10.pl,s1,no,90
exp_acyclic_indvary3_step3_batch_yyy01.pl,c2,yes,0
exp_acyclic_indvary3_step3_batch_yyy02.pl,e2,yes,0
exp_acyclic_indvary3_step3_batch_yyy03.pl,e2,yes,0
exp_acyclic_indvary3_step3_batch_yyy03.pl,f2,no,73
exp_acyclic_indvary3_step3_batch_yyy04.pl,b3,yes,0
exp_acyclic_indvary3_step3_batch_yyy04.pl,b2,no,9
exp_acyclic_indvary3_step3_batch_yyy05.pl,a2,no,0
exp_acyclic_indvary3_step3_batch_yyy06.pl,f1,yes,0
exp_acyclic_indvary3_step3_batch_yyy06.pl,b1,no,21
exp_acyclic_indvary3_step3_batch_yyy07.pl,a3,yes,5
exp_acyclic_indvary3_step3_batch_yyy07.pl,f2,yes,2
exp_acyclic_indvary3_step3_batch_yyy07.pl,a2,yes,0
exp_acyclic_indvary3_step3_batch_yyy08.pl,b2,no,580
exp_acyclic_indvary3_step3_batch_yyy08.pl,f2,no,817
exp_acyclic_indvary3_step3_batch_yyy08.pl,b3,yes,14
exp_acyclic_indvary3_step3_batch_yyy09.pl,b1,yes,0
exp_acyclic_indvary3_step3_batch_yyy09.pl,a2,yes,0
exp_acyclic_indvary3_step3_batch_yyy09.pl,c3,no,0
exp_acyclic_indvary3_step3_batch_yyy09.pl,d1,yes,6
exp_acyclic_indvary3_step4_batch_yyy03.pl,a3,yes,56
exp_acyclic_indvary3_step4_batch_yyy04.pl,b3,yes,0
exp_acyclic_indvary3_step4_batch_yyy05.pl,c3,yes,3
exp_acyclic_indvary3_step4_batch_yyy05.pl,a2,no,10
exp_acyclic_indvary3_step4_batch_yyy06.pl,b3,no,0
exp_acyclic_indvary3_step4_batch_yyy06.pl,f2,yes,3
exp_acyclic_indvary3_step4_batch_yyy06.pl,c1,yes,0
exp_acyclic_indvary3_step4_batch_yyy08.pl,c2,no,13
exp_acyclic_indvary3_step4_batch_yyy10.pl,c2,yes,0
exp_acyclic_indvary3_step4_batch_yyy10.pl,e1,yes,4
exp_acyclic_indvary3_step5_batch_yyy02.pl,c3,yes,0
exp_acyclic_indvary3_step5_batch_yyy02.pl,e1,no,183
exp_acyclic_indvary3_step5_batch_yyy03.pl,a3,no,13
exp_acyclic_indvary3_step5_batch_yyy03.pl,f1,yes,88
exp_acyclic_indvary3_step5_batch_yyy03.pl,b1,yes,0
exp_acyclic_indvary3_step5_batch_yyy04.pl,e1,yes,38
exp_acyclic_indvary3_step5_batch_yyy04.pl,b1,yes,36
exp_acyclic_indvary3_step5_batch_yyy05.pl,a3,yes,0
exp_acyclic_indvary3_step5_batch_yyy05.pl,c2,yes,57
exp_acyclic_indvary3_step5_batch_yyy06.pl,c2,yes,0
exp_acyclic_indvary3_step5_batch_yyy06.pl,a3,yes,0
exp_acyclic_indvary3_step5_batch_yyy06.pl,d2,yes,10
exp_acyclic_indvary3_step5_batch_yyy07.pl,c1,yes,154
exp_acyclic_indvary3_step5_batch_yyy07.pl,e2,yes,0
exp_acyclic_indvary3_step5_batch_yyy09.pl,c2,yes,2
exp_acyclic_indvary3_step6_batch_yyy01.pl,b2,yes,0
exp_acyclic_indvary3_step6_batch_yyy02.pl,c3,no,31
exp_acyclic_indvary3_step6_batch_yyy03.pl,b1,yes,0
exp_acyclic_indvary3_step6_batch_yyy04.pl,b3,yes,7
exp_acyclic_indvary3_step6_batch_yyy05.pl,b2,yes,11
exp_acyclic_indvary3_step6_batch_yyy06.pl,d1,yes,0
exp_acyclic_indvary3_step6_batch_yyy07.pl,d2,no,0
exp_acyclic_indvary3_step6_batch_yyy07.pl,a1,yes,0
exp_acyclic_indvary3_step6_batch_yyy07.pl,c1,yes,0
exp_acyclic_indvary3_step6_batch_yyy08.pl,d2,yes,6
exp_acyclic_indvary3_step6_batch_yyy08.pl,c2,yes,6
exp_acyclic_indvary3_step6_batch_yyy09.pl,e1,yes,0
exp_acyclic_indvary3_step6_batch_yyy10.pl,c2,yes,2
exp_acyclic_indvary3_step6_batch_yyy10.pl,e2,yes,0
exp_acyclic_indvary3_step7_batch_yyy01.pl,a3,yes,0
exp_acyclic_indvary3_step7_batch_yyy02.pl,c2,yes,6
exp_acyclic_indvary3_step7_batch_yyy02.pl,b3,yes,0
exp_acyclic_indvary3_step7_batch_yyy02.pl,a3,yes,6
exp_acyclic_indvary3_step7_batch_yyy03.pl,e1,no,1
exp_acyclic_indvary3_step7_batch_yyy03.pl,c1,yes,0
exp_acyclic_indvary3_step7_batch_yyy04.pl,b3,yes,0
exp_acyclic_indvary3_step7_batch_yyy05.pl,a3,yes,19
exp_acyclic_indvary3_step7_batch_yyy06.pl,c3,yes,2
exp_acyclic_indvary3_step7_batch_yyy06.pl,e2,yes,0
exp_acyclic_indvary3_step7_batch_yyy07.pl,c3,yes,0
exp_acyclic_indvary3_step7_batch_yyy08.pl,c3,yes,0
exp_acyclic_indvary3_step7_batch_yyy08.pl,b1,yes,10
exp_acyclic_indvary3_step7_batch_yyy09.pl,a1,yes,0
exp_acyclic_indvary3_step7_batch_yyy09.pl,b3,yes,34
exp_acyclic_indvary3_step7_batch_yyy10.pl,a1,yes,37
exp_acyclic_indvary3_step8_batch_yyy01.pl,d1,yes,0
exp_acyclic_indvary3_step8_batch_yyy01.pl,f2,yes,28
exp_acyclic_indvary3_step8_batch_yyy03.pl,e1,yes,7
exp_acyclic_indvary3_step8_batch_yyy04.pl,a1,yes,0
exp_acyclic_indvary3_step8_batch_yyy05.pl,f2,yes,5
exp_acyclic_indvary3_step8_batch_yyy05.pl,b1,yes,8
exp_acyclic_indvary3_step8_batch_yyy05.pl,b3,yes,0
exp_acyclic_indvary3_step8_batch_yyy06.pl,e1,yes,77
exp_acyclic_indvary3_step8_batch_yyy07.pl,e2,no,13
exp_acyclic_indvary3_step8_batch_yyy08.pl,c2,yes,33
exp_acyclic_indvary3_step8_batch_yyy09.pl,e2,yes,39
exp_acyclic_indvary3_step8_batch_yyy09.pl,a2,yes,18
exp_acyclic_indvary3_step8_batch_yyy10.pl,a3,yes,0
exp_acyclic_indvary3_step8_batch_yyy10.pl,c2,yes,11
exp_cycles_depvary_step10_batch_yyy01.pl,u5,yes,1134
exp_cycles_depvary_step10_batch_yyy01.pl,s3,timeout,120001
exp_cycles_depvary_step10_batch_yyy01.pl,c3,yes,1
exp_cycles_depvary_step10_batch_yyy01.pl,f4,yes,1
exp_cycles_depvary_step10_batch_yyy02.pl,d4,no,16205
exp_cycles_depvary_step10_batch_yyy02.pl,a2,yes,2
exp_cycles_depvary_step10_batch_yyy02.pl,y2,yes,32
exp_cycles_depvary_step10_batch_yyy02.pl,c2,yes,0
exp_cycles_depvary_step10_batch_yyy02.pl,b1,yes,20
exp_cycles_depvary_step10_batch_yyy02.pl,d3,timeout,120000
exp_cycles_depvary_step10_batch_yyy03.pl,e4,no,2
exp_cycles_depvary_step10_batch_yyy03.pl,e2,no,19
exp_cycles_depvary_step10_batch_yyy03.pl,c3,yes,38
exp_cycles_depvary_step10_batch_yyy03.pl,c2,no,2
exp_cycles_depvary_step10_batch_yyy04.pl,s2,yes,78
exp_cycles_depvary_step10_batch_yyy04.pl,e2,no,3
exp_cycles_depvary_step10_batch_yyy04.pl,f5,yes,1369
exp_cycles_depvary_step10_batch_yyy04.pl,e1,yes,31
exp_cycles_depvary_step10_batch_yyy04.pl,b1,yes,15
exp_cycles_depvary_step10_batch_yyy05.pl,f2,yes,0
exp_cycles_depvary_step10_batch_yyy05.pl,e4,no,4
exp_cycles_depvary_step10_batch_yyy05.pl,v4,timeout,120028
exp_cycles_depvary_step10_batch_yyy05.pl,d3,yes,8
exp_cycles_depvary_step10_batch_yyy05.pl,c5,yes,108
exp_cycles_depvary_step10_batch_yyy05.pl,e2,yes,70
exp_cycles_depvary_step10_batch_yyy06.pl,e4,yes,49
exp_cycles_depvary_step10_batch_yyy06.pl,f5,yes,28
exp_cycles_depvary_step10_batch_yyy06.pl,c5,no,22468
exp_cycles_depvary_step10_batch_yyy07.pl,b4,no,4
exp_cycles_depvary_step10_batch_yyy07.pl,t4,yes,19
exp_cycles_depvary_step10_batch_yyy07.pl,a3,no,4
exp_cycles_depvary_step10_batch_yyy07.pl,e4,yes,29
exp_cycles_depvary_step10_batch_yyy07.pl,b2,yes,66
exp_cycles_depvary_step10_batch_yyy08.pl,c2,no,40
exp_cycles_depvary_step10_batch_yyy08.pl,c5,timeout,120006
exp_cycles_depvary_step10_batch_yyy08.pl,b3,timeout,120000
exp_cycles_depvary_step10_batch_yyy08.pl,d5,timeout,120002
exp_cycles_depvary_step10_batch_yyy08.pl,d1,yes,25
exp_cycles_depvary_step10_batch_yyy08.pl,c6,no,3
exp_cycles_depvary_step10_batch_yyy08.pl,d2,no,26
exp_cycles_depvary_step10_batch_yyy09.pl,s4,yes,288
exp_cycles_depvary_step10_batch_yyy09.pl,c4,no,16979
exp_cycles_depvary_step10_batch_yyy09.pl,u2,yes,87
exp_cycles_depvary_step10_batch_yyy09.pl,e4,yes,11
exp_cycles_depvary_step10_batch_yyy09.pl,p4,yes,134
exp_cycles_depvary_step10_batch_yyy09.pl,a6,no,31
exp_cycles_depvary_step10_batch_yyy09.pl,w1,no,12
exp_cycles_depvary_step10_batch_yyy10.pl,d4,timeout,120000
exp_cycles_depvary_step10_batch_yyy10.pl,a2,timeout,120000
exp_cycles_depvary_step10_batch_yyy10.pl,u3,timeout,120000
exp_cycles_depvary_step1_batch_yyy01.pl,v1,yes,1
exp_cycles_depvary_step1_batch_yyy04.pl,x1,yes,1
exp_cycles_depvary_step1_batch_yyy07.pl,d1,yes,2
exp_cycles_depvary_step2_batch_yyy01.pl,e1,no,0
exp_cycles_depvary_step2_batch_yyy01.pl,y1,yes,1
exp_cycles_depvary_step2_batch_yyy02.pl,q1,yes,1
exp_cycles_depvary_step2_batch_yyy03.pl,e1,no,0
exp_cycles_depvary_step2_batch_yyy03.pl,a2,no,0
exp_cycles_depvary_step2_batch_yyy05.pl,r2,yes,1
exp_cycles_depvary_step2_batch_yyy05.pl,f1,yes,2
exp_cycles_depvary_step2_batch_yyy06.pl,r2,no,1
exp_cycles_depvary_step2_batch_yyy06.pl,b2,no,0
exp_cycles_depvary_step2_batch_yyy07.pl,b2,no,18
exp_cycles_depvary_step2_batch_yyy08.pl,t1,yes,1
exp_cycles_depvary_step2_batch_yyy08.pl,d1,yes,0
exp_cycles_depvary_step2_batch_yyy09.pl,d1,yes,1
exp_cycles_depvary_step2_batch_yyy09.pl,b2,no,0
exp_cycles_depvary_step2_batch_yyy10.pl,e1,yes,0
exp_cycles_depvary_step3_batch_yyy01.pl,f2,no,166
exp_cycles_depvary_step3_batch_yyy01.pl,b2,no,200
exp_cycles_depvary_step3_batch_yyy02.pl,p2,no,140
exp_cycles_depvary_step3_batch_yyy02.pl,e1,yes,8
exp_cycles_depvary_step3_batch_yyy02.pl,a2,no,0
exp_cycles_depvary_step3_batch_yyy03.pl,e2,yes,1
exp_cycles_depvary_step3_batch_yyy04.pl,a1,no,0
exp_cycles_depvary_step3_batch_yyy04.pl,c1,yes,1
exp_cycles_depvary_step3_batch_yyy05.pl,c1,yes,7
exp_cycles_depvary_step3_batch_yyy07.pl,q2,yes,2
exp_cycles_depvary_step3_batch_yyy07.pl,a1,no,4
exp_cycles_depvary_step3_batch_yyy08.pl,a1,yes,5
exp_cycles_depvary_step3_batch_yyy08.pl,d2,yes,3
exp_cycles_depvary_step3_batch_yyy08.pl,d1,yes,0
exp_cycles_depvary_step3_batch_yyy08.pl,v1,no,20
exp_cycles_depvary_step3_batch_yyy08.pl,r2,no,11
exp_cycles_depvary_step3_batch_yyy09.pl,a1,yes,0
exp_cycles_depvary_step3_batch_yyy09.pl,r1,no,41
exp_cycles_depvary_step3_batch_yyy09.pl,b2,no,0
exp_cycles_depvary_step3_batch_yyy10.pl,w1,yes,2
exp_cycles_depvary_step4_batch_yyy01.pl,c3,yes,8
exp_cycles_depvary_step4_batch_yyy02.pl,v2,yes,58
exp_cycles_depvary_step4_batch_yyy02.pl,c2,no,0
exp_cycles_depvary_step4_batch_yyy03.pl,f2,no,0
exp_cycles_depvary_step4_batch_yyy04.pl,c2,no,6
exp_cycles_depvary_step4_batch_yyy04.pl,f1,no,1
exp_cycles_depvary_step4_batch_yyy04.pl,p2,yes,7
exp_cycles_depvary_step4_batch_yyy05.pl,a3,no,1
exp_cycles_depvary_step4_batch_yyy05.pl,f1,no,1
exp_cycles_depvary_step4_batch_yyy06.pl,c3,no,27
exp_cycles_depvary_step4_batch_yyy06.pl,f1,yes,11
exp_cycles_depvary_step4_batch_yyy07.pl,f1,yes,11
exp_cycles_depvary_step4_batch_yyy08.pl,c1,no,2
exp_cycles_depvary_step4_batch_yyy08.pl,f1,no,1
exp_cycles_depvary_step4_batch_yyy08.pl,b3,yes,0
exp_cycles_depvary_step4_batch_yyy08.pl,y2,yes,3
exp_cycles_depvary_step4_batch_yyy09.pl,c1,yes,0
exp_cycles_depvary_step4_batch_yyy10.pl,b3,no,178
exp_cycles_depvary_step4_batch_yyy10.pl,v1,no,2
exp_cycles_depvary_step4_batch_yyy10.pl,r3,no,2
exp_cycles_depvary_step5_batch_yyy01.pl,c3,no,0
exp_cycles_depvary_step5_batch_yyy01.pl,a2,no,1
exp_cycles_depvary_step5_batch_yyy01.pl,e1,no,8
exp_cycles_depvary_step5_batch_yyy01.pl,f2,no,3
exp_cycles_depvary_step5_batch_yyy02.pl,d1,yes,6961
exp_cycles_depvary_step5_batch_yyy03.pl,c1,yes,8
exp_cycles_depvary_step5_batch_yyy03.pl,f3,yes,9
exp_cycles_depvary_step5_batch_yyy03.pl,v2,yes,3
exp_cycles_depvary_step5_batch_yyy03.pl,d1,yes,9
exp_cycles_depvary_step5_batch_yyy04.pl,d1,no,9555
exp_cycles_depvary_step5_batch_yyy04.pl,c3,yes,8
exp_cycles_depvary_step5_batch_yyy04.pl,p2,no,1944
exp_cycles_depvary_step5_batch_yyy05.pl,x2,no,403
