,verdict,instance,goal,Defences,Culprits,PRules,ORules,PStatements,OStatements,DefencesFound,Moves,Duration
5057,no,exp_cycles_indvary3_step1_batch_yyy02.pl,r3,,,,,,,,,0.973799467086792
5058,no,exp_acyclic_indvary1_step2_batch_yyy02.pl,w4,,,,,,,,,0.9670684337615967
5059,yes,exp_cycles_indvary1_step5_batch_yyy02.pl,y1,0,1,3,0,3,0,1,3,1.0112419128417969
5060,no,exp_cycles_indvary1_step2_batch_yyy07.pl,s5,,,,,,,,,0.984079122543335
5061,no,exp_cycles_indvary2_step4_batch_yyy07.pl,e3,,,,,,,,,1.0276410579681396
5062,no,exp_cycles_indvary1_step1_batch_yyy10.pl,v2,,,,,,,,,0.9624893665313721
5063,yes,exp_cycles_indvary2_step6_batch_yyy09.pl,s2,0,1,5,0,5,0,1,5,1.1096813678741455
5064,no,exp_acyclic_indvary1_step1_batch_yyy04.pl,r4,,,,,,,,,0.9448862075805664
5065,no,exp_cycles_indvary1_step7_batch_yyy06.pl,a4,,,,,,,,,0.9685828685760498
5066,yes,exp_acyclic_indvary2_step5_batch_yyy04.pl,x2,0,1,3,0,3,0,1,3,1.0709795951843262
5067,no,exp_acyclic_indvary2_step7_batch_yyy04.pl,u7,,,,,,,,,1.0548286437988281
5068,no,exp_acyclic_indvary1_step1_batch_yyy04.pl,t2,,,,,,,,,0.9579029083251953
5069,no,exp_cycles_indvary3_step1_batch_yyy01.pl,u4,,,,,,,,,0.9597351551055908
5070,no,exp_cycles_depvary_step10_batch_yyy01.pl,b3,,,,,,,,,1.1949644088745117
5071,yes,exp_acyclic_indvary1_step7_batch_yyy09.pl,r3,0,2,12,0,12,0,1,12,1.0330076217651367
5072,yes,exp_cycles_depvary_step3_batch_yyy08.pl,x1,0,2,6,0,6,0,1,6,1.0298824310302734
5073,no,exp_cycles_indvary2_step1_batch_yyy10.pl,w5,,,,,,,,,1.0030722618103027
5074,yes,exp_cycles_indvary2_step6_batch_yyy07.pl,r3,0,3,9,0,9,0,1,9,1.1214630603790283
5075,no,exp_cycles_indvary1_step6_batch_yyy10.pl,r5,,,,,,,,,1.0919992923736572
5076,yes,exp_cycles_depvary_step4_batch_yyy06.pl,u1,0,1,1,0,1,0,1,1,0.9827897548675537
5077,no,exp_cycles_depvary_step1_batch_yyy10.pl,d1,,,,,,,,,1.1172995567321777
5078,no,exp_cycles_indvary2_step7_batch_yyy06.pl,r6,,,,,,,,,1.03312349319458
5079,yes,exp_acyclic_depvary_step3_batch_yyy09.pl,e2,3,5,6,10,9,15,1,18,1.073009729385376
5080,yes,exp_cycles_indvary3_step3_batch_yyy05.pl,f2,1,0,0,72,1,50,1,72,1.2432706356048584
5081,no,exp_acyclic_indvary3_step7_batch_yyy04.pl,a5,,,,,,,,,1.0070109367370605
5082,no,exp_cycles_depvary_step6_batch_yyy07.pl,t5,,,,,,,,,0.9977138042449951
5083,yes,exp_acyclic_indvary1_step2_batch_yyy09.pl,a2,1,6,10,0,11,1,1,11,1.0262384414672852
5084,no,exp_cycles_indvary2_step4_batch_yyy04.pl,a3,,,,,,,,,1.1554157733917236
5085,no,exp_acyclic_depvary_step3_batch_yyy09.pl,p3,,,,,,,,,0.9727292060852051
5086,no,exp_acyclic_indvary3_step7_batch_yyy10.pl,s7,,,,,,,,,0.9773087501525879
5087,no,exp_acyclic_indvary3_step1_batch_yyy04.pl,z5,,,,,,,,,0.9607698917388916
5088,no,exp_cycles_depvary_step1_batch_yyy06.pl,v1,,,,,,,,,0.9968776702880859
5089,yes,exp_acyclic_indvary2_step5_batch_yyy02.pl,q2,0,4,6,0,6,0,1,6,1.0905792713165283
5090,no,exp_acyclic_indvary1_step2_batch_yyy10.pl,x5,,,,,,,,,0.9636719226837158
5091,no,exp_acyclic_depvary_step3_batch_yyy07.pl,q1,,,,,,,,,0.9615185260772705
5092,yes,exp_acyclic_indvary3_step1_batch_yyy10.pl,p3,1,2,14,0,15,0,1,14,1.0271339416503906
5093,no,exp_cycles_indvary1_step8_batch_yyy04.pl,v3,,,,,,,,,0.9599430561065674
5094,yes,exp_acyclic_indvary3_step1_batch_yyy02.pl,c2,1,0,0,0,1,0,1,0,0.9760775566101074
5095,no,exp_cycles_depvary_step10_batch_yyy10.pl,w6,,,,,,,,,1.025583267211914
5096,no,exp_acyclic_depvary_step4_batch_yyy04.pl,d4,,,,,,,,,0.965806245803833
5097,no,exp_acyclic_indvary2_step7_batch_yyy03.pl,z5,,,,,,,,,1.0422756671905518
5098,no,exp_acyclic_indvary1_step5_batch_yyy06.pl,d3,,,,,,,,,0.9646596908569336
5099,no,exp_acyclic_indvary2_step7_batch_yyy01.pl,r3,,,,,,,,,1.0395095348358154
5100,no,exp_acyclic_indvary3_step4_batch_yyy10.pl,s5,,,,,,,,,0.9712440967559814
5101,no,exp_acyclic_depvary_step2_batch_yyy04.pl,a6,,,,,,,,,0.948444128036499
5102,no,exp_acyclic_indvary1_step7_batch_yyy06.pl,x3,,,,,,,,,0.9690427780151367
5103,no,exp_acyclic_indvary1_step8_batch_yyy01.pl,t1,,,,,,,,,0.9627537727355957
5104,no,exp_acyclic_depvary_step4_batch_yyy08.pl,r1,,,,,,,,,1.0629467964172363
5105,no,exp_acyclic_indvary2_step8_batch_yyy01.pl,c5,,,,,,,,,1.0467615127563477
5106,no,exp_cycles_indvary3_step5_batch_yyy05.pl,u2,,,,,,,,,1.082425832748413
5107,yes,exp_cycles_indvary3_step4_batch_yyy02.pl,e2,1,1,0,0,1,0,1,0,0.9645323753356934
5108,no,exp_acyclic_indvary2_step8_batch_yyy01.pl,w3,,,,,,,,,1.0354132652282715
5109,no,exp_cycles_depvary_step5_batch_yyy07.pl,q6,,,,,,,,,0.9836969375610352
5110,no,exp_cycles_indvary3_step4_batch_yyy01.pl,f4,,,,,,,,,0.9546663761138916
5111,no,exp_acyclic_indvary2_step7_batch_yyy01.pl,t4,,,,,,,,,1.031959056854248
5112,no,exp_acyclic_depvary_step6_batch_yyy01.pl,r4,,,,,,,,,0.9847102165222168
5113,no,exp_cycles_indvary1_step3_batch_yyy05.pl,s5,,,,,,,,,0.9716353416442871
5114,no,exp_acyclic_indvary2_step2_batch_yyy02.pl,v6,,,,,,,,,0.9814257621765137
5115,no,exp_acyclic_depvary_step5_batch_yyy02.pl,t4,,,,,,,,,0.9928531646728516
5116,no,exp_cycles_depvary_step8_batch_yyy03.pl,p7,,,,,,,,,1.0243022441864014
5117,no,exp_cycles_indvary1_step1_batch_yyy09.pl,u7,,,,,,,,,0.9471180438995361
5118,no,exp_acyclic_indvary1_step7_batch_yyy04.pl,a3,,,,,,,,,1.0470900535583496
5119,no,exp_cycles_indvary2_step7_batch_yyy01.pl,y3,,,,,,,,,1.0577116012573242
5120,no,exp_acyclic_indvary2_step4_batch_yyy09.pl,e1,,,,,,,,,1.120450496673584
5121,yes,exp_cycles_depvary_step10_batch_yyy02.pl,f1,1,1,0,0,1,0,1,0,1.0367796421051025
5122,no,exp_acyclic_indvary3_step8_batch_yyy06.pl,t4,,,,,,,,,0.9852566719055176
5123,no,exp_acyclic_indvary1_step4_batch_yyy02.pl,b1,,,,,,,,,1.0145440101623535
5124,no,exp_acyclic_indvary2_step5_batch_yyy06.pl,w4,,,,,,,,,1.0252268314361572
5125,no,exp_cycles_indvary3_step4_batch_yyy02.pl,x1,,,,,,,,,0.983980655670166
5126,no,exp_acyclic_indvary3_step2_batch_yyy10.pl,x6,,,,,,,,,0.9722561836242676
5127,no,exp_cycles_depvary_step2_batch_yyy02.pl,y6,,,,,,,,,0.954164981842041
5128,no,exp_cycles_indvary2_step5_batch_yyy01.pl,b5,,,,,,,,,1.0278089046478271
5129,yes,exp_cycles_depvary_step7_batch_yyy10.pl,b2,2,12,15,0,17,1,1,17,1.1189048290252686
5130,yes,exp_cycles_indvary2_step3_batch_yyy02.pl,z2,0,6,10,0,10,0,1,10,1.085052251815796
5131,yes,exp_acyclic_depvary_step5_batch_yyy01.pl,b1,1,4,8,0,9,1,1,9,1.060032606124878
5132,yes,exp_acyclic_indvary2_step1_batch_yyy02.pl,t1,1,2,10,8,11,11,1,18,1.085860252380371
5133,no,exp_acyclic_indvary3_step7_batch_yyy04.pl,b6,,,,,,,,,0.9889383316040039
5134,no,exp_acyclic_depvary_step7_batch_yyy03.pl,p4,,,,,,,,,1.05784010887146
5135,no,exp_acyclic_indvary2_step4_batch_yyy04.pl,x6,,,,,,,,,1.0272507667541504
5136,yes,exp_cycles_depvary_step2_batch_yyy10.pl,s1,0,3,5,0,5,0,1,5,0.9943943023681641
5137,no,exp_cycles_depvary_step7_batch_yyy02.pl,y5,,,,,,,,,1.0245471000671387
5138,no,exp_cycles_indvary2_step1_batch_yyy03.pl,r5,,,,,,,,,1.0362577438354492
5139,no,exp_cycles_indvary2_step5_batch_yyy03.pl,q1,,,,,,,,,1.0355820655822754
5140,yes,exp_cycles_indvary1_step5_batch_yyy01.pl,x4,3,2,9,41,12,55,1,50,1.2569224834442139
5141,no,exp_cycles_indvary3_step1_batch_yyy10.pl,v7,,,,,,,,,0.9646024703979492
5142,no,exp_acyclic_indvary3_step6_batch_yyy03.pl,e5,,,,,,,,,0.9802134037017822
5143,no,exp_acyclic_depvary_step1_batch_yyy07.pl,v5,,,,,,,,,0.9336280822753906
5144,no,exp_acyclic_depvary_step7_batch_yyy08.pl,r5,,,,,,,,,1.0039196014404297
5145,no,exp_cycles_indvary2_step8_batch_yyy02.pl,t3,,,,,,,,,1.042433738708496
5146,no,exp_acyclic_indvary2_step3_batch_yyy01.pl,s3,,,,,,,,,0.9885506629943848
5147,no,exp_cycles_indvary1_step6_batch_yyy10.pl,v2,,,,,,,,,1.102074146270752
5148,no,exp_acyclic_indvary1_step1_batch_yyy09.pl,e4,,,,,,,,,0.9370508193969727
5149,no,exp_cycles_indvary3_step6_batch_yyy10.pl,t1,,,,,,,,,1.0447399616241455
5150,yes,exp_cycles_indvary2_step4_batch_yyy10.pl,d2,1,9,20,0,21,1,1,21,1.147188663482666
5151,no,exp_cycles_indvary3_step8_batch_yyy01.pl,s2,,,,,,,,,0.9743621349334717
5152,no,exp_cycles_indvary2_step1_batch_yyy05.pl,v4,,,,,,,,,0.9705367088317871
5153,no,exp_cycles_depvary_step1_batch_yyy10.pl,u5,,,,,,,,,0.9374270439147949
5154,no,exp_cycles_depvary_step6_batch_yyy10.pl,c5,,,,,,,,,0.9948899745941162
5155,no,exp_cycles_indvary3_step1_batch_yyy03.pl,y6,,,,,,,,,0.9762570858001709
5156,no,exp_cycles_indvary2_step1_batch_yyy04.pl,x7,,,,,,,,,0.9783718585968018
5157,no,exp_cycles_indvary2_step8_batch_yyy10.pl,f4,,,,,,,,,1.0373241901397705
5158,no,exp_acyclic_depvary_step4_batch_yyy09.pl,v2,,,,,,,,,1.097928524017334
5159,no,exp_cycles_indvary1_step2_batch_yyy01.pl,x5,,,,,,,,,0.9699881076812744
5160,no,exp_cycles_depvary_step6_batch_yyy09.pl,e4,,,,,,,,,0.988013505935669
5161,no,exp_acyclic_indvary3_step2_batch_yyy07.pl,p4,,,,,,,,,0.9629695415496826
5162,no,exp_acyclic_depvary_step7_batch_yyy05.pl,c4,,,,,,,,,1.089568853378296
5163,no,exp_acyclic_depvary_step2_batch_yyy02.pl,s5,,,,,,,,,0.9467494487762451
5164,no,exp_acyclic_indvary1_step6_batch_yyy03.pl,p5,,,,,,,,,0.9656054973602295
5165,yes,exp_acyclic_indvary2_step5_batch_yyy09.pl,p3,0,3,11,0,11,0,1,11,1.084568738937378
5166,no,exp_acyclic_indvary3_step6_batch_yyy09.pl,x7,,,,,,,,,0.9730002880096436
5167,yes,exp_acyclic_indvary1_step5_batch_yyy02.pl,x4,6,3,8,22,14,42,1,32,1.110069751739502
5168,yes,exp_cycles_indvary1_step7_batch_yyy05.pl,e1,1,0,0,0,1,0,1,0,0.9985268115997314
5169,no,exp_acyclic_indvary1_step4_batch_yyy07.pl,w2,,,,,,,,,0.9626679420471191
5170,no,exp_cycles_depvary_step3_batch_yyy02.pl,r4,,,,,,,,,0.9808034896850586
5171,no,exp_cycles_depvary_step9_batch_yyy06.pl,r7,,,,,,,,,1.0361506938934326
5172,yes,exp_cycles_depvary_step10_batch_yyy03.pl,y2,0,5,20,0,20,0,1,20,1.2001290321350098
5173,no,exp_acyclic_indvary3_step3_batch_yyy03.pl,u7,,,,,,,,,0.9691054821014404
5174,no,exp_acyclic_indvary1_step4_batch_yyy03.pl,u5,,,,,,,,,0.9868037700653076
5175,yes,exp_cycles_indvary1_step3_batch_yyy09.pl,r1,0,4,13,0,13,0,1,13,1.0550732612609863
5176,no,exp_cycles_indvary3_step7_batch_yyy05.pl,y6,,,,,,,,,0.9775021076202393
5177,no,exp_cycles_depvary_step5_batch_yyy02.pl,b4,,,,,,,,,0.9645645618438721
5178,yes,exp_cycles_depvary_step9_batch_yyy10.pl,c5,1,11,21,96,22,69,1,117,1.4741060733795166
5179,no,exp_acyclic_indvary3_step4_batch_yyy03.pl,f3,,,,,,,,,0.9606304168701172
5180,no,exp_acyclic_indvary2_step7_batch_yyy04.pl,t3,,,,,,,,,1.044771432876587
5181,yes,exp_acyclic_indvary2_step1_batch_yyy08.pl,b3,2,4,9,2,11,5,1,13,1.0627539157867432
5182,no,exp_cycles_indvary2_step1_batch_yyy05.pl,p1,,,,,,,,,0.9805984497070312
5183,no,exp_acyclic_indvary1_step6_batch_yyy04.pl,e1,,,,,,,,,1.0524554252624512
5184,no,exp_acyclic_indvary3_step6_batch_yyy02.pl,s7,,,,,,,,,0.9599039554595947
5185,no,exp_acyclic_indvary2_step3_batch_yyy03.pl,a5,,,,,,,,,1.0094249248504639
5186,no,exp_acyclic_indvary1_step6_batch_yyy06.pl,e4,,,,,,,,,0.964897871017456
5187,yes,exp_acyclic_depvary_step7_batch_yyy03.pl,p1,0,5,10,0,10,0,1,10,1.0772864818572998
5188,no,exp_acyclic_depvary_step10_batch_yyy07.pl,d4,,,,,,,,,2.3831636905670166
5189,yes,exp_acyclic_depvary_step8_batch_yyy07.pl,a1,1,6,14,0,15,1,1,15,1.150559663772583
5190,no,exp_acyclic_indvary1_step4_batch_yyy08.pl,s4,,,,,,,,,0.9681916236877441
5191,no,exp_cycles_indvary2_step7_batch_yyy08.pl,s5,,,,,,,,,1.03432035446167
5192,no,exp_cycles_indvary1_step8_batch_yyy09.pl,t2,,,,,,,,,0.9790384769439697
5193,yes,exp_acyclic_indvary1_step7_batch_yyy07.pl,z4,0,1,5,0,5,0,1,5,1.0173470973968506
5194,yes,exp_cycles_indvary3_step5_batch_yyy01.pl,c1,1,0,0,0,1,0,1,0,0.981226921081543
5195,no,exp_acyclic_depvary_step4_batch_yyy09.pl,a4,,,,,,,,,0.9892668724060059
5196,no,exp_acyclic_indvary1_step8_batch_yyy10.pl,d5,,,,,,,,,0.9759831428527832
5197,no,exp_acyclic_indvary1_step2_batch_yyy08.pl,u1,,,,,,,,,1.0568511486053467
5198,yes,exp_acyclic_indvary1_step8_batch_yyy02.pl,t4,1,1,12,0,13,0,1,12,1.0195322036743164
5199,no,exp_acyclic_indvary3_step2_batch_yyy04.pl,s2,,,,,,,,,0.9604430198669434
5200,no,exp_acyclic_indvary2_step8_batch_yyy10.pl,v7,,,,,,,,,1.0315980911254883
5201,no,exp_acyclic_depvary_step8_batch_yyy05.pl,q2,,,,,,,,,1.113271951675415
5202,no,exp_acyclic_indvary1_step4_batch_yyy08.pl,y3,,,,,,,,,0.9694337844848633
5203,no,exp_cycles_depvary_step10_batch_yyy06.pl,y2,,,,,,,,,1.1582438945770264
5204,yes,exp_cycles_indvary3_step2_batch_yyy01.pl,c2,1,0,0,0,1,0,1,0,0.9647767543792725
5205,yes,exp_acyclic_indvary1_step8_batch_yyy07.pl,c3,1,0,0,0,1,0,1,0,0.9747231006622314
5206,no,exp_acyclic_indvary3_step3_batch_yyy09.pl,u3,,,,,,,,,0.9558873176574707
5207,no,exp_cycles_indvary2_step4_batch_yyy05.pl,e1,,,,,,,,,1.1418285369873047
5208,no,exp_acyclic_depvary_step4_batch_yyy01.pl,f5,,,,,,,,,0.9597411155700684
5209,yes,exp_acyclic_indvary2_step3_batch_yyy03.pl,q2,0,7,7,0,7,0,1,7,1.053694486618042
5210,no,exp_cycles_indvary1_step8_batch_yyy02.pl,f1,,,,,,,,,1.0325279235839844
5211,no,exp_cycles_indvary3_step7_batch_yyy01.pl,u4,,,,,,,,,0.9918055534362793
5212,no,exp_acyclic_indvary3_step4_batch_yyy08.pl,p4,,,,,,,,,0.9672996997833252
5213,yes,exp_cycles_indvary2_step4_batch_yyy02.pl,p2,0,1,3,0,3,0,1,3,1.0762300491333008
5214,yes,exp_cycles_depvary_step8_batch_yyy08.pl,r1,0,3,17,0,17,0,1,17,1.1363322734832764
5215,no,exp_acyclic_indvary1_step4_batch_yyy04.pl,a6,,,,,,,,,0.9600274562835693
5216,yes,exp_acyclic_indvary2_step4_batch_yyy10.pl,y2,0,4,14,0,14,0,1,14,1.115523099899292
5217,no,exp_cycles_indvary3_step6_batch_yyy07.pl,p2,,,,,,,,,0.9999568462371826
5218,no,exp_cycles_indvary3_step6_batch_yyy01.pl,t3,,,,,,,,,0.9670736789703369
5219,yes,exp_cycles_indvary1_step6_batch_yyy07.pl,w2,2,4,9,0,11,0,1,9,1.028681755065918
5220,no,exp_cycles_indvary1_step8_batch_yyy04.pl,w3,,,,,,,,,0.967524528503418
5221,yes,exp_acyclic_indvary3_step1_batch_yyy01.pl,p3,0,4,16,0,16,0,1,16,1.0418310165405273
5222,no,exp_cycles_indvary2_step7_batch_yyy02.pl,e3,,,,,,,,,1.0434277057647705
5223,no,exp_cycles_indvary1_step3_batch_yyy08.pl,t4,,,,,,,,,0.9771723747253418
5224,no,exp_acyclic_indvary1_step5_batch_yyy02.pl,f2,,,,,,,,,1.0316743850708008
5225,yes,exp_acyclic_depvary_step2_batch_yyy04.pl,v1,0,1,4,0,4,0,1,4,0.9945182800292969
5226,no,exp_cycles_depvary_step6_batch_yyy07.pl,b4,,,,,,,,,1.1103110313415527
5227,no,exp_cycles_indvary2_step2_batch_yyy08.pl,z3,,,,,,,,,1.0016355514526367
5228,no,exp_cycles_depvary_step6_batch_yyy02.pl,x2,,,,,,,,,0.9907352924346924
5229,no,exp_acyclic_indvary1_step7_batch_yyy10.pl,a4,,,,,,,,,0.9562573432922363
5230,no,exp_acyclic_depvary_step10_batch_yyy01.pl,c4,,,,,,,,,1.1349515914916992
5231,no,exp_acyclic_depvary_step8_batch_yyy04.pl,z5,,,,,,,,,1.0247087478637695
5232,no,exp_cycles_depvary_step1_batch_yyy07.pl,d4,,,,,,,,,0.939507246017456
5233,no,exp_acyclic_indvary3_step6_batch_yyy07.pl,s4,,,,,,,,,0.967928409576416
5234,yes,exp_acyclic_indvary2_step2_batch_yyy03.pl,z1,0,3,11,0,11,0,1,11,1.0505526065826416
5235,no,exp_cycles_indvary1_step2_batch_yyy04.pl,x6,,,,,,,,,0.9596514701843262
5236,no,exp_cycles_depvary_step8_batch_yyy08.pl,a1,,,,,,,,,1.1842761039733887
5237,no,exp_cycles_indvary1_step2_batch_yyy09.pl,u3,,,,,,,,,0.9817748069763184
5238,no,exp_acyclic_indvary2_step6_batch_yyy10.pl,r7,,,,,,,,,1.0268943309783936
5239,yes,exp_acyclic_indvary3_step7_batch_yyy01.pl,a3,1,1,0,0,1,0,1,0,0.9730408191680908
5240,no,exp_cycles_depvary_step1_batch_yyy05.pl,y3,,,,,,,,,0.9378871917724609
5241,no,exp_cycles_depvary_step1_batch_yyy10.pl,a2,,,,,,,,,0.9357352256774902
5242,yes,exp_acyclic_depvary_step8_batch_yyy04.pl,w1,1,4,15,28,16,40,1,43,1.2516486644744873
5243,no,exp_acyclic_indvary3_step7_batch_yyy01.pl,y4,,,,,,,,,0.9846446514129639
5244,no,exp_acyclic_depvary_step2_batch_yyy04.pl,e2,,,,,,,,,0.9470829963684082
5245,yes,exp_acyclic_indvary1_step6_batch_yyy05.pl,t4,4,3,9,2,13,6,1,11,1.0284390449523926
5246,no,exp_cycles_indvary1_step3_batch_yyy04.pl,f4,,,,,,,,,0.9792587757110596
5247,no,exp_cycles_depvary_step4_batch_yyy04.pl,w6,,,,,,,,,0.9660539627075195
5248,no,exp_acyclic_depvary_step7_batch_yyy03.pl,r5,,,,,,,,,1.013828992843628
5249,yes,exp_acyclic_depvary_step7_batch_yyy01.pl,e3,1,5,12,26,13,35,1,38,1.2258105278015137
5250,no,exp_acyclic_indvary1_step2_batch_yyy06.pl,x5,,,,,,,,,0.9610366821289062
5251,no,exp_acyclic_indvary3_step6_batch_yyy07.pl,t4,,,,,,,,,0.9741718769073486
5252,no,exp_acyclic_depvary_step3_batch_yyy08.pl,y3,,,,,,,,,0.9486114978790283
5253,no,exp_acyclic_indvary3_step8_batch_yyy06.pl,y3,,,,,,,,,0.996220588684082
5254,no,exp_cycles_indvary1_step5_batch_yyy01.pl,s4,,,,,,,,,0.9869465827941895
5255,yes,exp_cycles_indvary1_step5_batch_yyy04.pl,u1,0,1,10,0,10,0,1,10,1.029940128326416
5256,no,exp_cycles_indvary3_step2_batch_yyy09.pl,s6,,,,,,,,,0.970217227935791
5257,yes,exp_cycles_indvary3_step3_batch_yyy06.pl,c1,1,0,0,0,1,0,1,0,0.9684758186340332
5258,yes,exp_acyclic_depvary_step4_batch_yyy03.pl,q3,0,5,10,0,10,0,1,10,1.0307161808013916
5259,yes,exp_acyclic_depvary_step8_batch_yyy07.pl,u2,0,5,13,0,13,0,1,13,1.0974586009979248
5260,no,exp_cycles_indvary3_step1_batch_yyy08.pl,w5,,,,,,,,,0.9675095081329346
5261,yes,exp_cycles_depvary_step4_batch_yyy04.pl,v1,0,1,2,0,2,0,1,2,1.0174384117126465
5262,no,exp_cycles_depvary_step4_batch_yyy07.pl,t3,,,,,,,,,0.9677519798278809
5263,no,exp_cycles_indvary2_step6_batch_yyy09.pl,r5,,,,,,,,,1.0287692546844482
5264,no,exp_cycles_indvary1_step6_batch_yyy03.pl,v4,,,,,,,,,1.0373380184173584
5265,no,exp_cycles_indvary1_step7_batch_yyy07.pl,w6,,,,,,,,,0.971081018447876
5266,no,exp_cycles_indvary1_step2_batch_yyy08.pl,t3,,,,,,,,,0.9787602424621582
5267,yes,exp_cycles_depvary_step9_batch_yyy08.pl,w2,0,0,2,0,2,0,1,2,1.0685908794403076
5268,no,exp_cycles_depvary_step6_batch_yyy01.pl,y5,,,,,,,,,0.984121561050415
5269,no,exp_cycles_depvary_step5_batch_yyy10.pl,x5,,,,,,,,,0.9839775562286377
5270,no,exp_acyclic_indvary3_step4_batch_yyy06.pl,s1,,,,,,,,,0.9485306739807129
5271,yes,exp_cycles_indvary2_step5_batch_yyy08.pl,p3,0,1,9,0,9,0,1,9,1.0917251110076904
5272,yes,exp_cycles_indvary1_step8_batch_yyy05.pl,e1,1,0,0,0,1,0,1,0,0.9735560417175293
5273,no,exp_acyclic_indvary3_step5_batch_yyy01.pl,p1,,,,,,,,,1.0038962364196777
5274,no,exp_acyclic_indvary1_step7_batch_yyy04.pl,r1,,,,,,,,,0.9576499462127686
5275,no,exp_cycles_indvary2_step2_batch_yyy02.pl,x1,,,,,,,,,1.000901460647583
5276,no,exp_acyclic_indvary1_step8_batch_yyy10.pl,r7,,,,,,,,,0.9851016998291016
5277,no,exp_cycles_depvary_step1_batch_yyy09.pl,q7,,,,,,,,,0.9408974647521973
5278,no,exp_cycles_indvary3_step4_batch_yyy04.pl,c1,,,,,,,,,1.1606862545013428
5279,no,exp_acyclic_depvary_step6_batch_yyy01.pl,e4,,,,,,,,,0.9853618144989014
5280,no,exp_cycles_indvary3_step5_batch_yyy09.pl,z4,,,,,,,,,0.9683406352996826
5281,no,exp_acyclic_indvary3_step1_batch_yyy10.pl,v3,,,,,,,,,0.9544377326965332
5282,yes,exp_cycles_indvary3_step1_batch_yyy07.pl,c2,1,5,17,0,18,1,1,18,1.0643694400787354
5283,no,exp_cycles_depvary_step5_batch_yyy07.pl,f2,,,,,,,,,1.0668079853057861
5284,no,exp_cycles_indvary1_step8_batch_yyy09.pl,t5,,,,,,,,,0.9712598323822021
5285,no,exp_cycles_depvary_step9_batch_yyy06.pl,v7,,,,,,,,,1.0211541652679443
5286,no,exp_cycles_indvary2_step6_batch_yyy06.pl,v6,,,,,,,,,1.0556719303131104
5287,no,exp_acyclic_indvary3_step5_batch_yyy02.pl,u2,,,,,,,,,1.1629939079284668
5288,no,exp_cycles_depvary_step2_batch_yyy04.pl,y2,,,,,,,,,1.0028085708618164
5289,yes,exp_cycles_indvary1_step4_batch_yyy01.pl,y3,0,1,3,0,3,0,1,3,1.013230800628662
5290,no,exp_acyclic_indvary2_step5_batch_yyy01.pl,y6,,,,,,,,,1.0327541828155518
5291,no,exp_acyclic_indvary3_step2_batch_yyy07.pl,a4,,,,,,,,,0.9636983871459961
5292,no,exp_cycles_indvary3_step6_batch_yyy07.pl,u5,,,,,,,,,0.9739203453063965
5293,no,exp_acyclic_depvary_step7_batch_yyy05.pl,p4,,,,,,,,,1.1786463260650635
5294,yes,exp_cycles_indvary3_step1_batch_yyy02.pl,p2,0,4,6,0,6,0,1,6,1.0168852806091309
5295,yes,exp_cycles_indvary3_step7_batch_yyy08.pl,c2,1,0,0,26,1,50,1,26,1.1809544563293457
5296,no,exp_cycles_indvary2_step3_batch_yyy02.pl,y3,,,,,,,,,1.005661964416504
5297,no,exp_acyclic_indvary2_step4_batch_yyy05.pl,v4,,,,,,,,,1.010131597518921
5298,no,exp_cycles_indvary2_step6_batch_yyy01.pl,b5,,,,,,,,,1.0317280292510986
5299,no,exp_cycles_indvary2_step1_batch_yyy09.pl,u7,,,,,,,,,0.9996793270111084
5300,no,exp_cycles_indvary1_step7_batch_yyy08.pl,s4,,,,,,,,,0.9719436168670654
5301,no,exp_acyclic_indvary1_step3_batch_yyy09.pl,q1,,,,,,,,,0.9565603733062744
5302,yes,exp_cycles_indvary3_step6_batch_yyy02.pl,a1,1,0,0,0,1,0,1,0,0.9820644855499268
5303,no,exp_acyclic_indvary1_step8_batch_yyy04.pl,v2,,,,,,,,,1.0337166786193848
5304,no,exp_cycles_depvary_step4_batch_yyy01.pl,y1,,,,,,,,,0.966301441192627
5305,no,exp_acyclic_indvary3_step7_batch_yyy07.pl,w3,,,,,,,,,1.0328752994537354
5306,yes,exp_cycles_indvary3_step6_batch_yyy06.pl,e2,1,1,0,0,1,0,1,0,0.9854714870452881
5307,no,exp_cycles_indvary2_step5_batch_yyy07.pl,b1,,,,,,,,,1.1356682777404785
5308,no,exp_cycles_indvary1_step1_batch_yyy02.pl,e5,,,,,,,,,0.9593918323516846
5309,no,exp_cycles_depvary_step7_batch_yyy03.pl,c6,,,,,,,,,1.0138084888458252
5310,no,exp_cycles_depvary_step6_batch_yyy02.pl,w2,,,,,,,,,1.121260166168213
5311,no,exp_cycles_indvary1_step1_batch_yyy06.pl,d3,,,,,,,,,0.9512591361999512
5312,no,exp_acyclic_indvary1_step8_batch_yyy10.pl,q7,,,,,,,,,0.9949140548706055
5313,no,exp_acyclic_depvary_step6_batch_yyy01.pl,u2,,,,,,,,,0.9853153228759766
5314,yes,exp_acyclic_depvary_step10_batch_yyy04.pl,x2,0,1,6,0,6,0,1,6,1.1038987636566162
5315,no,exp_acyclic_indvary1_step7_batch_yyy02.pl,p6,,,,,,,,,0.9713759422302246
5316,yes,exp_acyclic_indvary3_step1_batch_yyy08.pl,v2,0,0,1,0,1,0,1,1,1.0027694702148438
5317,no,exp_acyclic_depvary_step9_batch_yyy10.pl,c6,,,,,,,,,0.9927949905395508
5318,no,exp_acyclic_indvary1_step2_batch_yyy04.pl,d3,,,,,,,,,0.9795010089874268
